duration_ms,danceability,speechiness,popularity
114416,0.696,0.0444,43
231080,0.524,0.0375,48
384747,0.704,0.0344,44
190358,0.68,0.0822,42
340387,0.664,0.0348,44
223951,0.675,0.044,44
192187,0.474,0.565,38
183436,0.458,0.239,39
278073,0.491,0.0532,46
216627,0.815,0.0323,46
210026,0.547,0.0408,52
226760,0.741,0.101,40
170090,0.841,0.107,42
326000,0.738,0.0606,46
147000,0.565,0.0497,42
192053,0.501,0.0415,40
234893,0.785,0.182,43
335760,0.59,0.378,41
194253,0.575,0.36,45
202656,0.74,0.0347,39
251493,0.851,0.0649,46
200060,0.615,0.122,39
176425,0.537,0.083,50
235520,0.523,0.0928,54
234667,0.644,0.0648,40
221800,0.527,0.256,41
307103,0.73,0.036,39
234000,0.686,0.0991,49
111674,0.561,0.488,44
188307,0.772,0.0498,42
176835,0.754,0.201,46
294600,0.612,0.0264,44
229653,0.679,0.0313,44
250533,0.712,0.338,43
237193,0.327,0.135,44
193499,0.648,0.201,49
202149,0.663,0.332,42
198726,0.795,0.0479,47
323733,0.562,0.271,51
281573,0.76,0.253,37
225533,0.559,0.0472,45
261547,0.584,0.0753,46
231200,0.569,0.0715,42
136043,0.569,0.0298,42
216410,0.542,0.0669,40
155851,0.694,0.402,41
218250,0.373,0.0675,48
214040,0.654,0.0663,42
90187,0.737,0.423,44
303280,0.725,0.168,41
316467,0.685,0.0548,42
290427,0.682,0.0399,42
184342,0.595,0.443,43
353696,0.462,0.0402,47
180193,0.635,0.253,41
349760,0.597,0.04,41
237133,0.783,0.0918,39
286467,0.842,0.628,45
199585,0.72,0.064,42
257933,0.641,0.0812,42
229285,0.336,0.0738,39
287093,0.726,0.329,42
186293,0.799,0.0452,46
273893,0.851,0.235,49
235987,0.761,0.207,38
104095,0.682,0.312,38
196472,0.626,0.26,39
296467,0.756,0.0258,40
62213,0.351,0.0437,41
165924,0.625,0.102,47
305419,0.802,0.0958,46
308227,0.718,0.0612,45
202368,0.794,0.229,43
216188,0.371,0.179,47
192793,0.466,0.102,41
220080,0.723,0.281,40
253055,0.556,0.0469,50
192280,0.722,0.137,43
175467,0.832,0.0943,46
234474,0.557,0.167,50
231000,0.548,0.0826,45
215000,0.754,0.282,48
178603,0.731,0.102,47
227888,0.643,0.0774,45
223027,0.619,0.112,39
264920,0.694,0.036,51
279440,0.578,0.0286,39
276733,0.554,0.0475,39
341890,0.429,0.126,38
237493,0.599,0.0334,43
286733,0.867,0.116,42
238987,0.601,0.0897,49
166549,0.779,0.335,46
187611,0.594,0.361,40
393107,0.866,0.457,44
211540,0.75,0.171,41
243027,0.767,0.156,48
214093,0.631,0.32,48
351613,0.602,0.0381,42
386093,0.705,0.0361,41
229907,0.337,0.0398,39
362600,0.696,0.11,45
204187,0.566,0.0475,45
214853,0.486,0.132,38
227213,0.504,0.36,41
200170,0.815,0.0581,49
351573,0.362,0.0502,42
209787,0.489,0.0277,42
229893,0.773,0.195,38
188493,0.442,0.0935,38
214876,0.506,0.0925,48
254320,0.399,0.078,39
247880,0.565,0.383,39
241283,0.761,0.0386,53
200520,0.736,0.326,43
218040,0.496,0.297,42
238341,0.773,0.0367,44
266413,0.425,0.0384,43
230461,0.893,0.0515,43
229021,0.429,0.0758,48
185524,0.495,0.293,38
266159,0.604,0.0304,43
214267,0.723,0.0859,40
267673,0.407,0.193,40
231183,0.59,0.0367,43
257987,0.762,0.0762,41
356362,0.653,0.0412,42
386361,0.33,0.0833,38
226712,0.502,0.0317,45
262687,0.694,0.29,69
199818,0.814,0.104,49
227960,0.693,0.0557,46
210416,0.638,0.0458,40
320667,0.573,0.0359,42
107139,0.513,0.263,42
193738,0.884,0.295,51
169890,0.84,0.398,42
166291,0.782,0.106,51
176013,0.547,0.3,41
200840,0.671,0.0653,43
206460,0.525,0.0415,39
180000,0.662,0.0454,41
220747,0.501,0.0404,44
198740,0.789,0.0502,42
348742,0.629,0.064,39
368160,0.533,0.0346,40
269524,0.731,0.0559,42
442077,0.613,0.0918,45
209707,0.613,0.0916,43
64857,0.552,0.0462,39
259002,0.421,0.202,39
236389,0.572,0.0267,39
267440,0.719,0.037,50
192000,0.869,0.302,45
211784,0.55,0.0267,41
209013,0.738,0.0799,53
169412,0.666,0.0813,43
215040,0.661,0.028,44
244013,0.594,0.0324,42
255400,0.358,0.0347,41
212293,0.666,0.114,39
342000,0.41,0.116,38
240627,0.707,0.0649,39
214600,0.638,0.132,46
220093,0.554,0.0639,43
169640,0.562,0.0608,41
181507,0.787,0.0301,39
194093,0.605,0.214,47
267347,0.672,0.0496,44
211256,0.722,0.0396,48
306213,0.711,0.231,44
205752,0.736,0.0601,41
214440,0.671,0.0539,43
253000,0.579,0.127,44
202307,0.674,0.0419,43
299213,0.714,0.0364,41
315093,0.636,0.0264,50
241803,0.363,0.275,39
235036,0.89,0.128,44
215510,0.649,0.0394,45
145947,0.634,0.134,42
225967,0.58,0.147,43
251693,0.779,0.45,39
211601,0.825,0.0384,51
188453,0.813,0.167,39
278760,0.554,0.0358,39
242879,0.554,0.0439,47
201307,0.583,0.0472,41
236680,0.514,0.083,45
222879,0.588,0.462,46
212293,0.706,0.15,41
226533,0.714,0.0385,41
163387,0.455,0.103,50
214627,0.585,0.173,43
288960,0.675,0.0919,43
185333,0.621,0.346,46
265813,0.777,0.0569,43
382962,0.489,0.351,46
234953,0.773,0.0276,37
231724,0.948,0.0505,44
303533,0.609,0.0359,38
243053,0.631,0.172,38
200133,0.519,0.146,40
225882,0.734,0.301,46
241997,0.663,0.038,44
230339,0.444,0.189,44
202396,0.492,0.0519,39
181685,0.531,0.439,37
251067,0.706,0.0291,40
297467,0.804,0.0372,42
233987,0.642,0.0877,42
228447,0.743,0.0326,40
286031,0.813,0.0481,44
227827,0.73,0.035,43
305427,0.496,0.0334,44
292013,0.73,0.0787,44
247123,0.707,0.0469,39
157597,0.37,0.252,40
309591,0.476,0.114,39
177052,0.598,0.0538,43
117764,0.728,0.174,39
219587,0.676,0.208,37
257833,0.685,0.0996,37
211015,0.497,0.0415,46
255627,0.401,0.0333,43
163078,0.406,0.285,38
181853,0.805,0.375,46
223400,0.616,0.0326,45
235183,0.759,0.139,44
245600,0.617,0.0363,44
156000,0.74,0.108,51
239011,0.678,0.0286,45
278640,0.659,0.0517,49
182613,0.76,0.274,43
195866,0.735,0.0453,41
214711,0.778,0.0426,40
44333,0.816,0.165,45
286364,0.771,0.311,46
100680,0.824,0.0391,39
237400,0.394,0.0359,44
216947,0.694,0.169,52
210837,0.637,0.037,50
188671,0.836,0.0533,38
169703,0.777,0.394,39
191270,0.797,0.125,37
212609,0.773,0.385,45
275360,0.467,0.246,42
287687,0.456,0.0302,39
312400,0.308,0.0579,36
173333,0.66,0.057,56
352867,0.562,0.0292,41
242693,0.495,0.236,49
311548,0.683,0.0787,45
192496,0.595,0.113,39
211800,0.478,0.0529,44
621747,0.352,0.0682,41
224667,0.655,0.0891,43
189022,0.881,0.221,41
191760,0.467,0.0916,42
155664,0.54,0.273,37
353800,0.667,0.259,38
231173,0.629,0.0462,40
291747,0.674,0.193,47
246907,0.807,0.112,41
229467,0.7,0.245,39
263253,0.679,0.134,40
253587,0.6,0.0779,44
220944,0.804,0.135,43
249773,0.696,0.168,41
272720,0.615,0.0713,39
64719,0.591,0.28,37
252467,0.851,0.0504,46
225518,0.479,0.0529,40
232893,0.597,0.152,39
195133,0.647,0.0504,53
359040,0.719,0.0431,0
279627,0.746,0.0669,42
191188,0.466,0.315,45
184587,0.538,0.0279,42
231227,0.619,0.0287,46
259155,0.589,0.066,46
170249,0.321,0.0463,38
164312,0.787,0.032,40
295347,0.642,0.0259,48
331040,0.753,0.0867,40
218947,0.743,0.153,45
201613,0.558,0.0324,43
250267,0.608,0.0442,39
187057,0.709,0.0483,45
59987,0.285,0.0461,40
208254,0.655,0.0584,55
301600,0.796,0.0504,42
173964,0.532,0.163,44
195004,0.228,0.0336,43
223533,0.808,0.0512,46
219403,0.545,0.0322,45
210215,0.833,0.0734,48
242161,0.857,0.163,38
261000,0.629,0.103,46
185479,0.796,0.22,45
118322,0.595,0.102,42
292133,0.621,0.142,42
158007,0.51,0.0609,41
310493,0.377,0.0633,37
196800,0.702,0.0501,40
209657,0.736,0.144,42
187680,0.716,0.0985,43
249827,0.447,0.039,39
214093,0.759,0.0367,42
230405,0.575,0.0487,47
243560,0.906,0.0617,44
236832,0.527,0.0512,39
229172,0.458,0.0587,42
180713,0.845,0.16,45
216000,0.625,0.0467,43
327840,0.604,0.0559,43
166333,0.612,0.304,38
272602,0.669,0.0337,42
236920,0.484,0.0324,48
279253,0.701,0.039,40
202120,0.632,0.0963,41
338533,0.378,0.0294,43
250965,0.651,0.288,45
188438,0.631,0.338,38
199186,0.443,0.424,43
247907,0.727,0.0385,42
221040,0.71,0.093,39
306373,0.532,0.0434,41
236413,0.525,0.0488,50
223800,0.556,0.0332,54
186653,0.656,0.0622,43
261400,0.716,0.143,45
224493,0.515,0.0294,41
177459,0.647,0.0811,46
185769,0.791,0.466,49
260467,0.782,0.3,43
264173,0.712,0.0656,37
134894,0.815,0.215,42
326200,0.608,0.0335,44
228209,0.597,0.0869,43
198144,0.726,0.275,43
365800,0.83,0.197,45
86947,0.419,0.347,42
172565,0.897,0.366,37
165750,0.353,0.137,38
302093,0.578,0.054,41
220760,0.804,0.34,43
302413,0.431,0.0422,41
194616,0.364,0.514,38
228545,0.685,0.034,38
185933,0.763,0.0861,48
248309,0.62,0.195,50
206683,0.589,0.0522,37
257124,0.669,0.0364,40
229219,0.67,0.0247,48
214472,0.425,0.0322,37
179568,0.713,0.265,48
228698,0.45,0.331,45
259462,0.355,0.0339,45
257653,0.777,0.373,40
195853,0.432,0.346,43
203531,0.874,0.0778,46
253680,0.504,0.405,41
425371,0.564,0.0321,42
245040,0.614,0.0962,45
121417,0.482,0.38,45
324573,0.341,0.0626,38
221040,0.691,0.156,42
242507,0.717,0.13,53
174500,0.591,0.271,37
228120,0.496,0.137,45
242347,0.524,0.0751,46
202240,0.681,0.0905,41
260453,0.715,0.118,44
276387,0.537,0.196,41
316227,0.699,0.26,42
297345,0.681,0.0275,38
239147,0.622,0.0338,43
184173,0.398,0.115,39
236573,0.815,0.032,41
242500,0.636,0.343,42
295133,0.425,0.0337,39
234707,0.839,0.103,43
207107,0.797,0.0858,47
217510,0.67,0.254,44
199720,0.77,0.117,40
216653,0.643,0.0527,51
241920,0.683,0.056,43
196040,0.601,0.0591,39
303640,0.508,0.195,41
257773,0.676,0.206,50
220944,0.869,0.292,41
217881,0.464,0.0527,36
224933,0.686,0.116,41
247546,0.516,0.04,50
202574,0.803,0.0431,45
225140,0.373,0.198,40
199286,0.726,0.317,39
257502,0.691,0.124,46
248546,0.391,0.0279,46
275307,0.496,0.0452,41
228609,0.711,0.103,39
194499,0.726,0.0406,44
325733,0.779,0.0495,43
154737,0.564,0.0876,32
224346,0.461,0.0397,47
255747,0.668,0.0796,40
226955,0.744,0.0412,50
164539,0.593,0.39,37
241737,0.904,0.334,36
197693,0.735,0.126,41
313234,0.391,0.0858,39
197978,0.491,0.0332,46
302787,0.785,0.0873,46
213573,0.768,0.184,48
248082,0.594,0.0899,47
218446,0.642,0.0271,39
213808,0.648,0.267,41
194773,0.673,0.0601,40
196613,0.59,0.0705,47
295893,0.671,0.0346,45
234733,0.693,0.305,37
192827,0.875,0.242,48
201933,0.777,0.0837,46
264291,0.459,0.0407,38
159720,0.669,0.173,57
233053,0.446,0.0479,38
197381,0.699,0.118,39
179631,0.698,0.0265,40
457467,0.37,0.0692,42
210674,0.595,0.0545,43
294320,0.726,0.192,47
315728,0.497,0.0491,39
263866,0.654,0.0324,41
267600,0.751,0.22,39
263289,0.509,0.0471,45
191853,0.775,0.285,50
230404,0.636,0.0296,42
218795,0.598,0.0328,46
242829,0.489,0.0407,42
218293,0.845,0.0701,42
168358,0.687,0.0555,39
243291,0.778,0.478,64
277933,0.781,0.0558,45
209274,0.515,0.0261,84
213993,0.477,0.144,84
166476,0.788,0.143,82
209400,0.473,0.0405,85
182623,0.574,0.0621,92
248467,0.545,0.164,79
201788,0.61,0.15,85
189253,0.764,0.0588,79
256064,0.561,0.0531,80
209831,0.524,0.0367,81
174358,0.672,0.133,81
155720,0.756,0.0544,80
278180,0.658,0.0321,80
248521,0.698,0.052,84
217307,0.765,0.03,88
194613,0.53,0.185,81
252231,0.384,0.0579,80
219136,0.741,0.324,75
107077,0.9,0.332,78
262231,0.575,0.0596,79
231964,0.649,0.11,78
206853,0.76,0.0541,75
201609,0.512,0.285,77
173307,0.518,0.0302,84
193600,0.754,0.12,79
178480,0.674,0.147,91
187298,0.441,0.0966,86
230453,0.678,0.276,85
207109,0.704,0.179,82
197893,0.397,0.11,80
203760,0.702,0.265,83
240342,0.611,0.372,82
275080,0.795,0.0747,80
179423,0.646,0.0372,78
198293,0.765,0.196,79
174720,0.856,0.0597,76
210590,0.702,0.0786,77
256733,0.656,0.0922,80
191000,0.616,0.0331,77
291293,0.709,0.0453,83
230227,0.573,0.129,76
199210,0.606,0.0369,75
259333,0.674,0.0434,78
151649,0.807,0.274,79
190932,0.665,0.0578,88
176320,0.728,0.0639,77
242253,0.58,0.0488,82
264098,0.65,0.05,75
181913,0.547,0.0348,81
176076,0.592,0.174,73
246327,0.599,0.0392,76
276960,0.741,0.0512,75
211440,0.735,0.093,81
270847,0.707,0.0379,76
236120,0.827,0.032,77
188238,0.576,0.044,80
217387,0.735,0.0602,77
200133,0.415,0.0561,73
228373,0.449,0.0369,83
210147,0.803,0.179,83
273349,0.42,0.209,73
242983,0.805,0.1,79
264853,0.705,0.271,72
128888,0.787,0.0383,76
190000,0.531,0.198,87
260000,0.552,0.342,84
260253,0.586,0.0615,78
228707,0.609,0.106,80
261640,0.508,0.0628,80
226973,0.637,0.0747,81
224000,0.509,0.0471,74
212360,0.937,0.0478,73
249191,0.567,0.0384,77
166998,0.514,0.28,74
272187,0.487,0.0531,76
191600,0.671,0.244,73
222360,0.77,0.175,79
197183,0.356,0.0652,73
212175,0.737,0.0732,70
201400,0.838,0.0835,72
179411,0.656,0.0392,76
174490,0.66,0.0482,73
214400,0.743,0.0953,81
190576,0.631,0.0878,79
200747,0.716,0.0537,75
202103,0.618,0.0515,75
175707,0.823,0.0278,75
253813,0.644,0.0286,80
307151,0.466,0.118,78
207857,0.654,0.127,77
301893,0.704,0.0604,77
146390,0.701,0.147,74
195373,0.684,0.0989,75
160173,0.417,0.0441,70
215671,0.578,0.255,76
275987,0.583,0.134,82
231253,0.684,0.177,74
232240,0.595,0.276,73
225773,0.44,0.259,70
199052,0.402,0.0436,74
175467,0.401,0.183,80
271733,0.614,0.0955,72
191308,0.412,0.0476,80
181140,0.369,0.184,76
191787,0.552,0.0359,79
227960,0.451,0.262,78
207187,0.699,0.262,79
98027,0.574,0.196,71
229413,0.697,0.0715,80
314358,0.722,0.106,73
225053,0.63,0.0434,80
175507,0.317,0.395,72
210240,0.772,0.0481,73
250373,0.894,0.112,81
213520,0.705,0.0426,80
206975,0.61,0.053,74
223583,0.701,0.0969,79
236160,0.454,0.335,71
171806,0.775,0.0585,76
168418,0.809,0.0487,73
236987,0.536,0.0433,76
158733,0.595,0.282,74
222387,0.763,0.246,71
271333,0.713,0.102,78
148253,0.661,0.0727,72
191935,0.774,0.0896,74
184516,0.544,0.0991,77
249320,0.538,0.0463,73
171467,0.728,0.206,75
167493,0.776,0.0579,72
254919,0.51,0.0304,72
219960,0.493,0.0434,70
236133,0.646,0.226,78
261103,0.543,0.0683,70
153857,0.766,0.107,71
246972,0.41,0.0473,71
184905,0.467,0.201,70
249040,0.569,0.0485,76
222413,0.664,0.0229,71
246773,0.417,0.207,76
240907,0.608,0.0471,73
176702,0.728,0.132,75
244688,0.675,0.21,74
175240,0.594,0.406,71
111227,0.863,0.313,70
251015,0.305,0.0554,72
158726,0.716,0.0305,71
185617,0.605,0.101,70
249668,0.572,0.0313,74
322000,0.461,0.327,73
182107,0.409,0.0363,69
210285,0.776,0.237,76
288877,0.599,0.0367,73
219306,0.778,0.0484,77
240360,0.547,0.291,69
203787,0.944,0.161,76
292885,0.405,0.0596,70
210304,0.611,0.112,63
236384,0.604,0.0478,70
214480,0.803,0.0432,80
262600,0.405,0.0458,72
236880,0.508,0.0443,75
61147,0.39,0.0396,67
126698,0.586,0.0307,70
235477,0.717,0.0636,75
238320,0.715,0.0503,76
240707,0.619,0.0271,69
284387,0.822,0.0738,76
208400,0.727,0.285,72
292373,0.904,0.337,72
181644,0.395,0.0456,70
199907,0.918,0.0954,71
163840,0.583,0.0709,70
323747,0.658,0.0309,74
223440,0.662,0.118,77
220293,0.562,0.0851,75
231268,0.463,0.0549,71
242196,0.89,0.056,70
269187,0.773,0.118,81
175733,0.724,0.253,70
236218,0.758,0.287,72
154747,0.617,0.146,70
254493,0.524,0.0578,70
188960,0.662,0.0334,75
211160,0.751,0.0437,77
232000,0.673,0.115,70
254507,0.388,0.0468,67
289173,0.725,0.167,78
212992,0.689,0.065,69
184490,0.731,0.0434,76
183960,0.767,0.0983,73
205746,0.606,0.0669,76
185960,0.8,0.0326,69
224880,0.62,0.237,68
228207,0.757,0.0536,84
219320,0.725,0.0946,70
267413,0.652,0.0887,77
169066,0.796,0.0718,70
207746,0.714,0.0515,76
213428,0.583,0.0457,79
291782,0.854,0.0479,74
221107,0.466,0.068,74
247067,0.866,0.0423,69
225373,0.762,0.0687,77
236147,0.739,0.0587,71
249213,0.572,0.104,74
241371,0.448,0.0373,70
229783,0.518,0.0273,75
198800,0.774,0.114,79
246240,0.773,0.0889,80
31667,0.447,0.303,68
236093,0.733,0.143,77
229040,0.605,0.251,70
252534,0.262,0.0484,69
152862,0.827,0.0517,74
218880,0.705,0.192,74
201493,0.332,0.0898,71
209885,0.666,0.0838,68
199387,0.706,0.0909,80
348853,0.372,0.0497,72
230027,0.484,0.167,73
167207,0.516,0.0796,71
258133,0.649,0.0363,72
245520,0.802,0.0478,76
194230,0.859,0.182,70
227693,0.492,0.0336,71
304653,0.622,0.0824,66
213747,0.674,0.0842,67
304600,0.868,0.288,79
246240,0.547,0.0482,68
153169,0.66,0.0358,69
308006,0.395,0.0408,68
194827,0.583,0.211,74
176804,0.464,0.143,70
183022,0.587,0.0647,68
165040,0.482,0.0518,71
252227,0.66,0.0304,78
240707,0.621,0.0283,66
240747,0.816,0.19,68
227853,0.447,0.382,75
185172,0.653,0.0572,68
216409,0.696,0.109,81
199453,0.376,0.104,68
207455,0.702,0.13,71
204664,0.613,0.0778,71
262467,0.638,0.0357,80
127273,0.782,0.0339,67
139567,0.744,0.0387,76
197854,0.733,0.0388,73
238333,0.812,0.206,68
323480,0.589,0.0468,74
207071,0.664,0.0393,75
179337,0.589,0.118,70
189000,0.739,0.0329,83
250001,0.605,0.309,73
314075,0.543,0.0864,73
173104,0.603,0.062,68
211067,0.759,0.0307,77
273133,0.565,0.434,71
277680,0.647,0.0363,70
127318,0.388,0.0593,69
164373,0.732,0.117,75
175241,0.568,0.127,66
135707,0.567,0.101,70
251860,0.709,0.055,72
246960,0.779,0.159,76
213507,0.747,0.126,75
230440,0.71,0.0561,73
241107,0.335,0.0386,76
215360,0.739,0.0362,77
237787,0.546,0.0583,73
204067,0.576,0.0754,72
213365,0.582,0.0838,70
220240,0.919,0.304,71
259333,0.706,0.0399,77
244910,0.486,0.0563,67
200773,0.728,0.0463,73
170573,0.391,0.0411,71
312427,0.652,0.039,71
232878,0.407,0.113,67
213227,0.879,0.164,67
279693,0.399,0.0334,70
264947,0.845,0.0409,75
206947,0.57,0.0631,66
293053,0.79,0.0414,67
224920,0.482,0.0609,76
180760,0.654,0.0412,79
213693,0.745,0.0768,72
262521,0.746,0.32,69
326187,0.593,0.186,67
188493,0.741,0.0886,67
180480,0.66,0.116,75
166627,0.785,0.137,75
186960,0.715,0.0598,65
115000,0.86,0.22,69
208214,0.656,0.0672,69
180640,0.485,0.0338,78
266893,0.657,0.0782,76
181880,0.645,0.0385,71
215227,0.734,0.0383,75
227387,0.477,0.0831,73
289133,0.696,0.0487,66
302347,0.764,0.104,72
224240,0.723,0.0569,70
124954,0.641,0.03,66
257380,0.444,0.0375,70
174105,0.363,0.0986,68
309120,0.635,0.0769,67
267080,0.835,0.0643,79
221573,0.446,0.0549,74
221987,0.693,0.072,67
181240,0.934,0.101,72
224400,0.724,0.0622,75
210840,0.504,0.104,75
277046,0.552,0.0542,67
181510,0.71,0.175,72
214908,0.673,0.0278,72
211960,0.773,0.249,73
223933,0.764,0.189,71
225227,0.823,0.0443,75
206120,0.705,0.313,72
253781,0.411,0.0296,67
210200,0.653,0.037,75
199004,0.689,0.0378,74
205263,0.68,0.0607,70
206013,0.624,0.24,71
142500,0.649,0.224,68
245158,0.387,0.183,66
141587,0.67,0.0751,65
216391,0.334,0.383,76
218947,0.68,0.091,66
199707,0.583,0.156,71
246088,0.6,0.0915,72
129698,0.414,0.116,67
218073,0.512,0.324,67
239324,0.826,0.0412,67
249147,0.632,0.0313,70
176308,0.773,0.0719,65
247769,0.454,0.0417,65
208173,0.639,0.0434,72
136000,0.568,0.101,69
219493,0.583,0.0314,75
198160,0.566,0.273,65
240320,0.65,0.312,73
159382,0.784,0.0364,68
292910,0.82,0.182,70
217419,0.635,0.258,68
231400,0.578,0.0429,69
238355,0.529,0.113,65
248808,0.444,0.0366,70
194303,0.58,0.0701,66
164430,0.287,0.0672,68
99213,0.596,0.0335,71
234213,0.653,0.082,72
208760,0.601,0.263,70
245723,0.743,0.0865,72
173640,0.9,0.197,72
203318,0.637,0.0534,66
200373,0.88,0.205,70
101000,0.771,0.113,68
192213,0.803,0.0294,73
181120,0.612,0.289,69
231173,0.721,0.0505,70
200338,0.482,0.059,67
266840,0.808,0.0346,73
228893,0.655,0.0536,72
266307,0.683,0.0332,68
201680,0.597,0.193,79
217347,0.569,0.171,68
247333,0.718,0.147,66
219437,0.709,0.186,70
320267,0.535,0.245,74
187671,0.75,0.117,70
257333,0.833,0.0462,70
193309,0.653,0.243,66
199227,0.84,0.0374,66
204000,0.81,0.0818,65
181603,0.954,0.0724,65
243238,0.654,0.282,71
177160,0.65,0.116,75
204150,0.746,0.169,76
212813,0.814,0.0931,68
232852,0.532,0.0438,65
319467,0.412,0.291,71
177029,0.439,0.0436,71
253747,0.545,0.0324,73
135480,0.637,0.167,68
211200,0.558,0.284,71
241067,0.324,0.0337,71
189000,0.657,0.0714,75
193147,0.625,0.175,66
222400,0.661,0.164,68
205490,0.391,0.0628,66
268120,0.712,0.0336,75
235653,0.505,0.0713,71
287000,0.872,0.108,70
238800,0.675,0.133,71
212107,0.663,0.0311,70
238627,0.707,0.0571,73
227159,0.717,0.15,66
220800,0.663,0.109,76
202347,0.648,0.0606,66
180853,0.615,0.0485,69
214240,0.362,0.289,64
210564,0.522,0.0344,67
252893,0.723,0.122,70
219680,0.518,0.137,64
275107,0.684,0.0504,69
211773,0.777,0.0618,78
231360,0.542,0.0625,71
222920,0.563,0.127,74
131500,0.455,0.0364,67
220291,0.614,0.0444,78
239440,0.593,0.0299,73
150133,0.816,0.177,66
171818,0.784,0.187,67
227000,0.742,0.107,70
177697,0.745,0.0346,68
236360,0.545,0.0279,73
180693,0.817,0.0433,70
180984,0.674,0.0496,64
291210,0.744,0.0309,66
113684,0.852,0.0463,67
194157,0.686,0.26,70
246573,0.81,0.211,68
142907,0.789,0.293,70
173054,0.795,0.093,69
238800,0.799,0.0748,68
265600,0.665,0.0533,72
268813,0.399,0.0632,66
304760,0.592,0.0904,68
195419,0.643,0.0739,82
260640,0.501,0.0752,70
230240,0.598,0.0464,65
201122,0.694,0.046,80
230200,0.771,0.0567,72
243533,0.764,0.0437,68
229013,0.708,0.122,70
156213,0.687,0.0759,67
169267,0.646,0.487,70
291500,0.725,0.0475,67
206080,0.468,0.0697,69
221253,0.615,0.0779,67
214740,0.584,0.0363,73
291900,0.53,0.0522,67
211573,0.775,0.0974,66
247840,0.816,0.03,71
178587,0.415,0.205,63
238480,0.399,0.0336,67
331827,0.706,0.0393,66
250973,0.719,0.045,67
236794,0.657,0.0463,65
221947,0.562,0.0475,67
244133,0.709,0.0405,70
228118,0.652,0.107,66
199938,0.912,0.0697,69
204040,0.575,0.325,67
200827,0.491,0.33,62
237573,0.772,0.0761,70
260048,0.804,0.153,65
209450,0.884,0.0617,66
254880,0.308,0.065,61
168387,0.695,0.0385,64
193213,0.426,0.296,72
226116,0.395,0.056,66
183265,0.569,0.413,71
196800,0.802,0.0312,65
193651,0.819,0.16,64
203213,0.665,0.0443,64
297493,0.494,0.0699,63
262773,0.782,0.0441,65
251989,0.87,0.178,71
303750,0.447,0.0336,65
200760,0.664,0.214,67
192820,0.789,0.0833,64
265333,0.731,0.0688,69
281080,0.657,0.0407,67
252867,0.314,0.0501,66
264373,0.466,0.199,74
156781,0.597,0.0965,66
266840,0.851,0.0874,73
301773,0.505,0.0392,66
226507,0.675,0.0443,70
184959,0.642,0.394,66
206400,0.619,0.0409,65
419500,0.771,0.0308,65
331240,0.634,0.0309,73
277521,0.673,0.191,70
192373,0.692,0.0487,70
255729,0.462,0.151,70
276000,0.746,0.0932,68
234093,0.907,0.236,67
256080,0.633,0.0522,65
224573,0.884,0.0882,76
242013,0.845,0.161,69
229867,0.85,0.102,66
278036,0.672,0.0463,69
208400,0.58,0.118,68
219052,0.574,0.066,70
286517,0.878,0.233,66
181102,0.777,0.0686,66
226581,0.733,0.0432,71
177000,0.743,0.0338,65
223600,0.289,0.0474,69
136916,0.39,0.0566,66
220800,0.7,0.0399,64
237733,0.7,0.045,69
289160,0.54,0.0364,73
207722,0.751,0.303,66
197893,0.64,0.034,74
250454,0.692,0.185,73
238033,0.626,0.109,66
193762,0.699,0.0357,68
214227,0.66,0.0472,71
218493,0.696,0.154,70
243493,0.671,0.035,68
222787,0.877,0.233,74
240157,0.35,0.0806,62
237244,0.438,0.244,64
251258,0.745,0.215,64
266080,0.692,0.351,67
209122,0.74,0.151,68
334333,0.565,0.0461,68
201733,0.777,0.27,69
268320,0.688,0.0493,71
252160,0.659,0.071,68
126312,0.577,0.274,65
203639,0.68,0.225,66
226638,0.728,0.0566,66
16640,0.422,0.304,20
171789,0.781,0.26,66
169853,0.614,0.102,67
224714,0.666,0.0286,68
200561,0.723,0.162,63
193598,0.621,0.0248,74
278720,0.762,0.209,68
